property,url,status,title
running,http://www.w3.org/TR/2014/WD-css-gcpm-3-20140513/#propdef-running,WD,CSS Generated Content for Paged Media Module
running,https://drafts.csswg.org/css-gcpm/#propdef-running,ED,CSS Generated Content for Paged Media Module
scroll-behavior,http://www.w3.org/TR/2016/WD-cssom-view-1-20160317/#propdef-scroll-behavior,WD,CSSOM View Module
scroll-behavior,https://drafts.csswg.org/cssom-view/#propdef-scroll-behavior,ED,CSSOM View Module
scroll-margin,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin,ED,CSS Scroll Snap Module Level 1
scroll-margin,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin,CR,CSS Scroll Snap Module Level 1
scroll-margin-block,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-block,ED,CSS Scroll Snap Module Level 1
scroll-margin-block,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-block,CR,CSS Scroll Snap Module Level 1
scroll-margin-block-end,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-block-end,ED,CSS Scroll Snap Module Level 1
scroll-margin-block-end,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-block-end,CR,CSS Scroll Snap Module Level 1
scroll-margin-block-start,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-block-start,ED,CSS Scroll Snap Module Level 1
scroll-margin-block-start,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-block-start,CR,CSS Scroll Snap Module Level 1
scroll-margin-bottom,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-bottom,ED,CSS Scroll Snap Module Level 1
scroll-margin-bottom,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-bottom,CR,CSS Scroll Snap Module Level 1
scroll-margin-inline,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-inline,ED,CSS Scroll Snap Module Level 1
scroll-margin-inline,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-inline,CR,CSS Scroll Snap Module Level 1
scroll-margin-inline-end,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-inline-end,ED,CSS Scroll Snap Module Level 1
scroll-margin-inline-end,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-inline-end,CR,CSS Scroll Snap Module Level 1
scroll-margin-inline-start,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-inline-start,ED,CSS Scroll Snap Module Level 1
scroll-margin-inline-start,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-inline-start,CR,CSS Scroll Snap Module Level 1
scroll-margin-left,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-left,ED,CSS Scroll Snap Module Level 1
scroll-margin-left,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-left,CR,CSS Scroll Snap Module Level 1
scroll-margin-right,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-right,ED,CSS Scroll Snap Module Level 1
scroll-margin-right,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-right,CR,CSS Scroll Snap Module Level 1
scroll-margin-top,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-margin-top,ED,CSS Scroll Snap Module Level 1
scroll-margin-top,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-margin-top,CR,CSS Scroll Snap Module Level 1
scroll-padding,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding,ED,CSS Scroll Snap Module Level 1
scroll-padding,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding,CR,CSS Scroll Snap Module Level 1
scroll-padding-block,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-block,ED,CSS Scroll Snap Module Level 1
scroll-padding-block,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-block,CR,CSS Scroll Snap Module Level 1
scroll-padding-block-end,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-block-end,ED,CSS Scroll Snap Module Level 1
scroll-padding-block-end,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-block-end,CR,CSS Scroll Snap Module Level 1
scroll-padding-block-start,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-block-start,ED,CSS Scroll Snap Module Level 1
scroll-padding-block-start,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-block-start,CR,CSS Scroll Snap Module Level 1
scroll-padding-bottom,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-bottom,ED,CSS Scroll Snap Module Level 1
scroll-padding-bottom,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-bottom,CR,CSS Scroll Snap Module Level 1
scroll-padding-inline,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-inline,ED,CSS Scroll Snap Module Level 1
scroll-padding-inline,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-inline,CR,CSS Scroll Snap Module Level 1
scroll-padding-inline-end,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-inline-end,ED,CSS Scroll Snap Module Level 1
scroll-padding-inline-end,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-inline-end,CR,CSS Scroll Snap Module Level 1
scroll-padding-inline-start,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-inline-start,ED,CSS Scroll Snap Module Level 1
scroll-padding-inline-start,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-inline-start,CR,CSS Scroll Snap Module Level 1
scroll-padding-left,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-left,ED,CSS Scroll Snap Module Level 1
scroll-padding-left,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-left,CR,CSS Scroll Snap Module Level 1
scroll-padding-right,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-right,ED,CSS Scroll Snap Module Level 1
scroll-padding-right,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-right,CR,CSS Scroll Snap Module Level 1
scroll-padding-top,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-padding-top,ED,CSS Scroll Snap Module Level 1
scroll-padding-top,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-padding-top,CR,CSS Scroll Snap Module Level 1
scroll-snap-align,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-snap-align,ED,CSS Scroll Snap Module Level 1
scroll-snap-align,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-snap-align,CR,CSS Scroll Snap Module Level 1
scroll-snap-stop,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-snap-stop,ED,CSS Scroll Snap Module Level 1
scroll-snap-stop,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-snap-stop,CR,CSS Scroll Snap Module Level 1
scroll-snap-type,https://drafts.csswg.org/css-scroll-snap-1/#propdef-scroll-snap-type,ED,CSS Scroll Snap Module Level 1
scroll-snap-type,https://www.w3.org/TR/2019/CR-css-scroll-snap-1-20190319/#propdef-scroll-snap-type,CR,CSS Scroll Snap Module Level 1
scrollbar-color,https://drafts.csswg.org/css-scrollbars/#propdef-scrollbar-color,ED,CSS Scrollbars Module Level 1
scrollbar-color,https://www.w3.org/TR/2018/WD-css-scrollbars-1-20180925/#propdef-scrollbar-color,FPWD,CSS Scrollbars Module Level 1
scrollbar-gutter,https://drafts.csswg.org/css-overflow-4/#propdef-scrollbar-gutter,ED,CSS Overflow Module Level 4
scrollbar-gutter,https://www.w3.org/TR/2017/WD-css-overflow-4-20170613/#propdef-scrollbar-gutter,FPWD,CSS Overflow Module Level 4
scrollbar-width,https://drafts.csswg.org/css-scrollbars/#propdef-scrollbar-width,ED,CSS Scrollbars Module Level 1
scrollbar-width,https://www.w3.org/TR/2018/WD-css-scrollbars-1-20180925/#propdef-scrollbar-width,FPWD,CSS Scrollbars Module Level 1
shape-image-threshold,http://www.w3.org/TR/2014/CR-css-shapes-1-20140320/#propdef-shape-image-threshold,CR,CSS Shapes Module Level 1
shape-image-threshold,https://drafts.csswg.org/css-shapes/#propdef-shape-image-threshold,ED,CSS Shapes Module Level 1
shape-inside,https://drafts.csswg.org/css-round-display/#propdef-shape-inside,ED,CSS Round Display Level 1
shape-inside,https://www.w3.org/TR/2016/WD-css-round-display-1-20161222/#propdef-shape-inside,WD,CSS Round Display Level 1
shape-margin,http://www.w3.org/TR/2014/CR-css-shapes-1-20140320/#propdef-shape-margin,CR,CSS Shapes Module Level 1
shape-margin,https://drafts.csswg.org/css-shapes/#propdef-shape-margin,ED,CSS Shapes Module Level 1
shape-outside,http://www.w3.org/TR/2014/CR-css-shapes-1-20140320/#propdef-shape-outside,CR,CSS Shapes Module Level 1
shape-outside,https://drafts.csswg.org/css-shapes/#propdef-shape-outside,ED,CSS Shapes Module Level 1
spatial-navigation-action,https://drafts.csswg.org/css-nav-1/#propdef-spatial-navigation-action,ED,CSS Spatial Navigation Level 1
spatial-navigation-action,https://www.w3.org/TR/2019/WD-css-nav-1-20191126/#propdef-spatial-navigation-action,WD,CSS Spatial Navigation Level 1
spatial-navigation-contain,https://drafts.csswg.org/css-nav-1/#propdef-spatial-navigation-contain,ED,CSS Spatial Navigation Level 1
spatial-navigation-contain,https://www.w3.org/TR/2019/WD-css-nav-1-20191126/#propdef-spatial-navigation-contain,WD,CSS Spatial Navigation Level 1
spatial-navigation-function,https://drafts.csswg.org/css-nav-1/#propdef-spatial-navigation-function,ED,CSS Spatial Navigation Level 1
spatial-navigation-function,https://www.w3.org/TR/2019/WD-css-nav-1-20191126/#propdef-spatial-navigation-function,WD,CSS Spatial Navigation Level 1
speak,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-speak,REC,CSS 2.1
speak-header,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-speak-header,REC,CSS 2.1
speak-numeral,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-speak-numeral,REC,CSS 2.1
speak-punctuation,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-speak-punctuation,REC,CSS 2.1
speech-rate,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-speech-rate,REC,CSS 2.1
stress,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-stress,REC,CSS 2.1
string-set,http://www.w3.org/TR/2014/WD-css-gcpm-3-20140513/#propdef-string-set,WD,CSS Generated Content for Paged Media Module
string-set,https://drafts.csswg.org/css-content-3/#propdef-string-set,ED,CSS Generated Content Module Level 3
string-set,https://drafts.csswg.org/css-gcpm/#propdef-string-set,ED,CSS Generated Content for Paged Media Module
string-set,https://www.w3.org/TR/2019/WD-css-content-3-20190802/#propdef-string-set,WD,CSS Generated Content Module Level 3
stroke,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeProperty,FPWD,SVG Strokes
stroke,https://drafts.fxtf.org/fill-stroke/#propdef-stroke,ED,CSS Fill and Stroke Module Level 3
stroke,https://svgwg.org/specs/strokes/#StrokeProperty,ED,SVG Strokes
stroke,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke,FPWD,CSS Fill and Stroke Module Level 3
stroke-align,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-align,ED,CSS Fill and Stroke Module Level 3
stroke-align,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-align,FPWD,CSS Fill and Stroke Module Level 3
stroke-alignment,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeAlignmentProperty,FPWD,SVG Strokes
stroke-alignment,https://svgwg.org/specs/strokes/#StrokeAlignmentProperty,ED,SVG Strokes
stroke-break,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-break,ED,CSS Fill and Stroke Module Level 3
stroke-break,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-break,FPWD,CSS Fill and Stroke Module Level 3
stroke-color,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-color,ED,CSS Fill and Stroke Module Level 3
stroke-color,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-color,FPWD,CSS Fill and Stroke Module Level 3
stroke-dash-corner,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-dash-corner,ED,CSS Fill and Stroke Module Level 3
stroke-dash-corner,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-dash-corner,FPWD,CSS Fill and Stroke Module Level 3
stroke-dash-justify,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-dash-justify,ED,CSS Fill and Stroke Module Level 3
stroke-dash-justify,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-dash-justify,FPWD,CSS Fill and Stroke Module Level 3
stroke-dashadjust,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeDashadjustProperty,FPWD,SVG Strokes
stroke-dashadjust,https://svgwg.org/specs/strokes/#StrokeDashadjustProperty,ED,SVG Strokes
stroke-dasharray,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeDasharrayProperty,FPWD,SVG Strokes
stroke-dasharray,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-dasharray,ED,CSS Fill and Stroke Module Level 3
stroke-dasharray,https://svgwg.org/specs/strokes/#StrokeDasharrayProperty,ED,SVG Strokes
stroke-dasharray,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-dasharray,FPWD,CSS Fill and Stroke Module Level 3
stroke-dashcorner,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeDashcornerProperty,FPWD,SVG Strokes
stroke-dashcorner,https://svgwg.org/specs/strokes/#StrokeDashcornerProperty,ED,SVG Strokes
stroke-dashoffset,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeDashoffsetProperty,FPWD,SVG Strokes
stroke-dashoffset,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-dashoffset,ED,CSS Fill and Stroke Module Level 3
stroke-dashoffset,https://svgwg.org/specs/strokes/#StrokeDashoffsetProperty,ED,SVG Strokes
stroke-dashoffset,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-dashoffset,FPWD,CSS Fill and Stroke Module Level 3
stroke-image,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-image,ED,CSS Fill and Stroke Module Level 3
stroke-image,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-image,FPWD,CSS Fill and Stroke Module Level 3
stroke-linecap,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeLinecapProperty,FPWD,SVG Strokes
stroke-linecap,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-linecap,ED,CSS Fill and Stroke Module Level 3
stroke-linecap,https://svgwg.org/specs/strokes/#StrokeLinecapProperty,ED,SVG Strokes
stroke-linecap,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-linecap,FPWD,CSS Fill and Stroke Module Level 3
stroke-linejoin,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeLinejoinProperty,FPWD,SVG Strokes
stroke-linejoin,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-linejoin,ED,CSS Fill and Stroke Module Level 3
stroke-linejoin,https://svgwg.org/specs/strokes/#StrokeLinejoinProperty,ED,SVG Strokes
stroke-linejoin,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-linejoin,FPWD,CSS Fill and Stroke Module Level 3
stroke-miterlimit,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeMiterlimitProperty,FPWD,SVG Strokes
stroke-miterlimit,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-miterlimit,ED,CSS Fill and Stroke Module Level 3
stroke-miterlimit,https://svgwg.org/specs/strokes/#StrokeMiterlimitProperty,ED,SVG Strokes
stroke-miterlimit,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-miterlimit,FPWD,CSS Fill and Stroke Module Level 3
stroke-opacity,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeOpacityProperty,FPWD,SVG Strokes
stroke-opacity,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-opacity,ED,CSS Fill and Stroke Module Level 3
stroke-opacity,https://svgwg.org/specs/strokes/#StrokeOpacityProperty,ED,SVG Strokes
stroke-opacity,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-opacity,FPWD,CSS Fill and Stroke Module Level 3
stroke-origin,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-origin,ED,CSS Fill and Stroke Module Level 3
stroke-origin,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-origin,FPWD,CSS Fill and Stroke Module Level 3
stroke-position,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-position,ED,CSS Fill and Stroke Module Level 3
stroke-position,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-position,FPWD,CSS Fill and Stroke Module Level 3
stroke-repeat,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-repeat,ED,CSS Fill and Stroke Module Level 3
stroke-repeat,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-repeat,FPWD,CSS Fill and Stroke Module Level 3
stroke-size,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-size,ED,CSS Fill and Stroke Module Level 3
stroke-size,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-size,FPWD,CSS Fill and Stroke Module Level 3
stroke-width,http://www.w3.org/TR/2015/WD-svg-strokes-20150409/#StrokeWidthProperty,FPWD,SVG Strokes
stroke-width,https://drafts.fxtf.org/fill-stroke/#propdef-stroke-width,ED,CSS Fill and Stroke Module Level 3
stroke-width,https://svgwg.org/specs/strokes/#StrokeWidthProperty,ED,SVG Strokes
stroke-width,https://www.w3.org/TR/2017/WD-fill-stroke-3-20170413/#propdef-stroke-width,FPWD,CSS Fill and Stroke Module Level 3
tab-size,https://drafts.csswg.org/css-text-3/#propdef-tab-size,ED,CSS Text Module Level 3
tab-size,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-tab-size,WD,CSS Text Module Level 3
table-layout,http://www.w3.org/TR/2011/REC-CSS2-20110607/tables.html#propdef-table-layout,REC,CSS 2.1
table-layout,https://drafts.csswg.org/css-tables-3/#propdef-table-layout,ED,CSS Table Module Level 3
table-layout,https://www.w3.org/TR/2019/WD-css-tables-3-20190727/#propdef-table-layout,WD,CSS Table Module Level 3
text-align,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-text-align,REC,CSS 2.1
text-align,https://drafts.csswg.org/css-text-3/#propdef-text-align,ED,CSS Text Module Level 3
text-align,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-align,WD,CSS Text Module Level 3
text-align-all,https://drafts.csswg.org/css-text-3/#propdef-text-align-all,ED,CSS Text Module Level 3
text-align-all,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-align-all,WD,CSS Text Module Level 3
text-align-last,https://drafts.csswg.org/css-text-3/#propdef-text-align-last,ED,CSS Text Module Level 3
text-align-last,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-align-last,WD,CSS Text Module Level 3
text-combine-upright,https://drafts.csswg.org/css-writing-modes-3/#propdef-text-combine-upright,ED,CSS Writing Modes Level 3
text-combine-upright,https://drafts.csswg.org/css-writing-modes-4/#propdef-text-combine-upright,ED,CSS Writing Modes Level 4
text-combine-upright,https://www.w3.org/TR/2019/CR-css-writing-modes-4-20190730/#propdef-text-combine-upright,CR,CSS Writing Modes Level 4
text-combine-upright,https://www.w3.org/TR/2019/REC-css-writing-modes-3-20191210/#propdef-text-combine-upright,REC,CSS Writing Modes Level 3
text-decoration,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-text-decoration,REC,CSS 2.1
text-decoration,https://drafts.csswg.org/css-text-decor-3/#propdef-text-decoration,ED,CSS Text Decoration Module Level 3
text-decoration,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration,ED,CSS Text Decoration Module Level 4
text-decoration,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-decoration,CR,CSS Text Decoration Module Level 3
text-decoration-color,https://drafts.csswg.org/css-text-decor-3/#propdef-text-decoration-color,ED,CSS Text Decoration Module Level 3
text-decoration-color,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-color,ED,CSS Text Decoration Module Level 4
text-decoration-color,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-decoration-color,CR,CSS Text Decoration Module Level 3
text-decoration-line,https://drafts.csswg.org/css-text-decor-3/#propdef-text-decoration-line,ED,CSS Text Decoration Module Level 3
text-decoration-line,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-line,ED,CSS Text Decoration Module Level 4
text-decoration-line,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-decoration-line,CR,CSS Text Decoration Module Level 3
text-decoration-skip,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-skip,ED,CSS Text Decoration Module Level 4
text-decoration-skip,https://www.w3.org/TR/2018/WD-css-text-decor-4-20180313/#propdef-text-decoration-skip,FPWD,CSS Text Decoration Module Level 4
text-decoration-skip-ink,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-skip-ink,ED,CSS Text Decoration Module Level 4
text-decoration-skip-ink,https://www.w3.org/TR/2018/WD-css-text-decor-4-20180313/#propdef-text-decoration-skip-ink,FPWD,CSS Text Decoration Module Level 4
text-decoration-style,https://drafts.csswg.org/css-text-decor-3/#propdef-text-decoration-style,ED,CSS Text Decoration Module Level 3
text-decoration-style,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-style,ED,CSS Text Decoration Module Level 4
text-decoration-style,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-decoration-style,CR,CSS Text Decoration Module Level 3
text-decoration-thickness,https://drafts.csswg.org/css-text-decor-4/#propdef-text-decoration-thickness,ED,CSS Text Decoration Module Level 4
text-decoration-width,https://www.w3.org/TR/2018/WD-css-text-decor-4-20180313/#propdef-text-decoration-width,FPWD,CSS Text Decoration Module Level 4
text-emphasis,https://drafts.csswg.org/css-text-decor-3/#propdef-text-emphasis,ED,CSS Text Decoration Module Level 3
text-emphasis,https://drafts.csswg.org/css-text-decor-4/#propdef-text-emphasis,ED,CSS Text Decoration Module Level 4
text-emphasis,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-emphasis,CR,CSS Text Decoration Module Level 3
text-emphasis-color,https://drafts.csswg.org/css-text-decor-3/#propdef-text-emphasis-color,ED,CSS Text Decoration Module Level 3
text-emphasis-color,https://drafts.csswg.org/css-text-decor-4/#propdef-text-emphasis-color,ED,CSS Text Decoration Module Level 4
text-emphasis-color,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-emphasis-color,CR,CSS Text Decoration Module Level 3
text-emphasis-position,https://drafts.csswg.org/css-text-decor-3/#propdef-text-emphasis-position,ED,CSS Text Decoration Module Level 3
text-emphasis-position,https://drafts.csswg.org/css-text-decor-4/#propdef-text-emphasis-position,ED,CSS Text Decoration Module Level 4
text-emphasis-position,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-emphasis-position,CR,CSS Text Decoration Module Level 3
text-emphasis-skip,https://drafts.csswg.org/css-text-decor-4/#propdef-text-emphasis-skip,ED,CSS Text Decoration Module Level 4
text-emphasis-skip,https://www.w3.org/TR/2018/WD-css-text-decor-4-20180313/#propdef-text-emphasis-skip,FPWD,CSS Text Decoration Module Level 4
text-emphasis-style,https://drafts.csswg.org/css-text-decor-3/#propdef-text-emphasis-style,ED,CSS Text Decoration Module Level 3
text-emphasis-style,https://drafts.csswg.org/css-text-decor-4/#propdef-text-emphasis-style,ED,CSS Text Decoration Module Level 4
text-emphasis-style,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-emphasis-style,CR,CSS Text Decoration Module Level 3
text-group-align,https://drafts.csswg.org/css-text-4/#propdef-text-group-align,ED,CSS Text Module Level 4
text-group-align,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-text-group-align,WD,CSS Text Module Level 4
text-indent,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-text-indent,REC,CSS 2.1
text-indent,https://drafts.csswg.org/css-text-3/#propdef-text-indent,ED,CSS Text Module Level 3
text-indent,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-indent,WD,CSS Text Module Level 3
text-justify,https://drafts.csswg.org/css-text-3/#propdef-text-justify,ED,CSS Text Module Level 3
text-justify,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-text-justify,WD,CSS Text Module Level 3
text-orientation,https://drafts.csswg.org/css-writing-modes-3/#propdef-text-orientation,ED,CSS Writing Modes Level 3
text-orientation,https://drafts.csswg.org/css-writing-modes-4/#propdef-text-orientation,ED,CSS Writing Modes Level 4
text-orientation,https://www.w3.org/TR/2019/CR-css-writing-modes-4-20190730/#propdef-text-orientation,CR,CSS Writing Modes Level 4
text-orientation,https://www.w3.org/TR/2019/REC-css-writing-modes-3-20191210/#propdef-text-orientation,REC,CSS Writing Modes Level 3
text-overflow,https://drafts.csswg.org/css-overflow-3/#propdef-text-overflow,ED,CSS Overflow Module Level 3
text-overflow,https://drafts.csswg.org/css-overflow-4/#propdef-text-overflow,ED,CSS Overflow Module Level 4
text-overflow,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-text-overflow,WD,CSS Basic User Interface Module Level 4
text-overflow,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-text-overflow,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
text-overflow,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-text-overflow,WD,CSS Overflow Module Level 3
text-shadow,https://drafts.csswg.org/css-text-decor-3/#propdef-text-shadow,ED,CSS Text Decoration Module Level 3
text-shadow,https://drafts.csswg.org/css-text-decor-4/#propdef-text-shadow,ED,CSS Text Decoration Module Level 4
text-shadow,https://www.w3.org/TR/2019/CR-css-text-decor-3-20190813/#propdef-text-shadow,CR,CSS Text Decoration Module Level 3
text-space-collapse,https://drafts.csswg.org/css-text-4/#propdef-text-space-collapse,ED,CSS Text Module Level 4
text-space-collapse,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-text-space-collapse,WD,CSS Text Module Level 4
text-space-trim,https://drafts.csswg.org/css-text-4/#propdef-text-space-trim,ED,CSS Text Module Level 4
text-space-trim,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-text-space-trim,WD,CSS Text Module Level 4
text-spacing,https://drafts.csswg.org/css-text-4/#propdef-text-spacing,ED,CSS Text Module Level 4
text-spacing,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-text-spacing,WD,CSS Text Module Level 4
text-transform,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-text-transform,REC,CSS 2.1
